File,Similarity
../data/text/3975.txt,0.34811094403266907
../data/text/2794.txt,0.34743383526802063
../data/text/533.txt,0.3444180190563202
../data/text/8028.txt,0.34438374638557434
../data/text/7457.txt,0.34414488077163696
../data/text/2800.txt,0.34393975138664246
../data/text/9324.txt,0.3436504006385803
../data/text/1354.txt,0.3418143391609192
../data/text/1365.txt,0.34178948402404785
../data/text/3897.txt,0.34145069122314453
../data/text/404.txt,0.33978497982025146
../data/text/1757.txt,0.33939096331596375
../data/text/3711.txt,0.33801135420799255
../data/text/4058.txt,0.33798497915267944
../data/text/1204.txt,0.337730348110199
../data/text/1859.txt,0.33769065141677856
../data/text/9105.txt,0.3370562791824341
../data/text/1569.txt,0.33701080083847046
../data/text/8910.txt,0.3364931046962738
../data/text/9203.txt,0.33618247509002686
../data/text/529.txt,0.3360782265663147
../data/text/2007.txt,0.3354763388633728
../data/text/1025.txt,0.33539652824401855
../data/text/980.txt,0.33452919125556946
../data/text/7673.txt,0.333646684885025
../data/text/2693.txt,0.33300477266311646
../data/text/9338.txt,0.3326272964477539
../data/text/338.txt,0.3321191668510437
../data/text/4544.txt,0.3309679627418518
../data/text/4243.txt,0.3309151530265808
../data/text/9427.txt,0.33034396171569824
../data/text/8618.txt,0.3300313353538513
../data/text/2019.txt,0.3299960494041443
../data/text/1636.txt,0.3295419216156006
../data/text/5240.txt,0.32949739694595337
../data/text/7040.txt,0.3288272023200989
../data/text/7086.txt,0.32797110080718994
../data/text/1076.txt,0.32775822281837463
../data/text/9583.txt,0.3274357318878174
../data/text/4249.txt,0.32721734046936035
../data/text/1504.txt,0.3270392417907715
../data/text/375.txt,0.3267448842525482
../data/text/6645.txt,0.32667046785354614
../data/text/4926.txt,0.3265356421470642
../data/text/9564.txt,0.3262659013271332
../data/text/9831.txt,0.3253876566886902
../data/text/4857.txt,0.3251549303531647
../data/text/2675.txt,0.32407575845718384
../data/text/2061.txt,0.3232787251472473
../data/text/3771.txt,0.3228974938392639
../data/text/7211.txt,0.3222815990447998
../data/text/5284.txt,0.3217337131500244
../data/text/7663.txt,0.32148778438568115
../data/text/8425.txt,0.32136401534080505
../data/text/9835.txt,0.32077932357788086
../data/text/4202.txt,0.320777952671051
../data/text/8422.txt,0.3197632133960724
../data/text/5609.txt,0.31971117854118347
../data/text/3488.txt,0.3187715411186218
../data/text/1107.txt,0.31867334246635437
../data/text/1707.txt,0.31810587644577026
../data/text/5391.txt,0.3176201581954956
../data/text/5546.txt,0.31745636463165283
../data/text/6347.txt,0.31671273708343506
../data/text/5202.txt,0.3163670003414154
../data/text/8388.txt,0.3153899610042572
../data/text/1566.txt,0.3142927289009094
../data/text/2769.txt,0.314242959022522
../data/text/2072.txt,0.3121737837791443
../data/text/3060.txt,0.3115766644477844
../data/text/7503.txt,0.31112614274024963
../data/text/2178.txt,0.31013911962509155
../data/text/4451.txt,0.3099590241909027
../data/text/8046.txt,0.30854520201683044
../data/text/5207.txt,0.3080180883407593
../data/text/849.txt,0.30787593126296997
../data/text/6176.txt,0.3069767951965332
../data/text/3963.txt,0.30673879384994507
../data/text/6579.txt,0.3064587414264679
../data/text/8977.txt,0.3062663972377777
../data/text/1269.txt,0.3054535686969757
../data/text/6791.txt,0.30533504486083984
../data/text/86.txt,0.3047066032886505
../data/text/851.txt,0.3045470118522644
../data/text/4424.txt,0.30381032824516296
../data/text/5553.txt,0.303446888923645
../data/text/461.txt,0.3021981716156006
../data/text/4008.txt,0.30199405550956726
../data/text/918.txt,0.3008578419685364
../data/text/948.txt,0.3005913197994232
../data/text/1906.txt,0.30006229877471924
../data/text/9682.txt,0.29946160316467285
../data/text/6072.txt,0.29886946082115173
../data/text/4955.txt,0.2981036305427551
../data/text/9689.txt,0.2978833317756653
../data/text/4805.txt,0.2978489398956299
../data/text/4069.txt,0.29743608832359314
../data/text/7406.txt,0.2970622777938843
../data/text/2234.txt,0.29583102464675903
../data/text/2905.txt,0.2951901853084564
../data/text/5186.txt,0.29506760835647583
../data/text/5271.txt,0.2948703169822693
../data/text/5721.txt,0.2946515381336212
../data/text/1768.txt,0.29379552602767944
../data/text/4569.txt,0.29275768995285034
../data/text/8642.txt,0.292685329914093
../data/text/5185.txt,0.29265260696411133
../data/text/8048.txt,0.2923501133918762
../data/text/2122.txt,0.2919312119483948
../data/text/8582.txt,0.2915918827056885
../data/text/7044.txt,0.2914543151855469
../data/text/9590.txt,0.2910751700401306
../data/text/6097.txt,0.2906430959701538
../data/text/1355.txt,0.2901177406311035
../data/text/8417.txt,0.2876795530319214
../data/text/4099.txt,0.2875373065471649
../data/text/9153.txt,0.2867560386657715
../data/text/2984.txt,0.28667837381362915
../data/text/3408.txt,0.28665193915367126
../data/text/5537.txt,0.2863025665283203
../data/text/8442.txt,0.28521808981895447
../data/text/8496.txt,0.2849884331226349
../data/text/3205.txt,0.2848633825778961
../data/text/8204.txt,0.2843989431858063
../data/text/1890.txt,0.2841795086860657
../data/text/8605.txt,0.2838362455368042
../data/text/4817.txt,0.283700168132782
../data/text/8414.txt,0.2836344540119171
../data/text/8967.txt,0.282504677772522
../data/text/5300.txt,0.28224533796310425
../data/text/9496.txt,0.28211456537246704
../data/text/677.txt,0.28148597478866577
../data/text/7047.txt,0.2811684012413025
../data/text/3605.txt,0.2808300852775574
../data/text/3979.txt,0.28032800555229187
../data/text/123.txt,0.2802388370037079
../data/text/414.txt,0.280092716217041
../data/text/6048.txt,0.2785491347312927
../data/text/7461.txt,0.27808111906051636
../data/text/1575.txt,0.2772101163864136
../data/text/3462.txt,0.2766488790512085
../data/text/2478.txt,0.27619507908821106
../data/text/4006.txt,0.2751423120498657
../data/text/8392.txt,0.2747946083545685
../data/text/8965.txt,0.2747531533241272
../data/text/575.txt,0.27455681562423706
../data/text/8169.txt,0.274069607257843
../data/text/6211.txt,0.2740507125854492
../data/text/8230.txt,0.2738586664199829
../data/text/6119.txt,0.2737188935279846
../data/text/8089.txt,0.27371853590011597
../data/text/5631.txt,0.27353203296661377
../data/text/471.txt,0.27285605669021606
../data/text/8469.txt,0.27280277013778687
../data/text/8677.txt,0.2724609076976776
../data/text/3164.txt,0.2723415791988373
../data/text/8056.txt,0.27208638191223145
../data/text/3331.txt,0.2719717025756836
../data/text/5799.txt,0.2718411386013031
../data/text/5585.txt,0.271300733089447
../data/text/7990.txt,0.27120789885520935
../data/text/5254.txt,0.2712014317512512
../data/text/686.txt,0.27088814973831177
../data/text/2173.txt,0.2701950669288635
../data/text/1124.txt,0.26998695731163025
../data/text/1118.txt,0.26983800530433655
../data/text/2233.txt,0.2697177827358246
../data/text/3443.txt,0.26954978704452515
../data/text/3227.txt,0.2692583501338959
../data/text/5209.txt,0.269192099571228
../data/text/1349.txt,0.2688905894756317
../data/text/1784.txt,0.2687673568725586
../data/text/1925.txt,0.26864534616470337
../data/text/4259.txt,0.26822417974472046
../data/text/9143.txt,0.26800596714019775
../data/text/5942.txt,0.267899751663208
../data/text/525.txt,0.2671024203300476
../data/text/6093.txt,0.26707983016967773
../data/text/4829.txt,0.2668699622154236
../data/text/4736.txt,0.26663076877593994
../data/text/9395.txt,0.26635733246803284
../data/text/2903.txt,0.2663381099700928
../data/text/9058.txt,0.26569557189941406
../data/text/1595.txt,0.26543688774108887
../data/text/3612.txt,0.26494595408439636
../data/text/1231.txt,0.2648826539516449
../data/text/7583.txt,0.26464301347732544
../data/text/2972.txt,0.2645009160041809
../data/text/5878.txt,0.26431623101234436
../data/text/1555.txt,0.264003723859787
../data/text/9664.txt,0.26390340924263
../data/text/7679.txt,0.2636275887489319
../data/text/9290.txt,0.2635000944137573
../data/text/8248.txt,0.2633562684059143
../data/text/7393.txt,0.2629905939102173
../data/text/2250.txt,0.2627785801887512
../data/text/3804.txt,0.2626667022705078
../data/text/5651.txt,0.2620794475078583
../data/text/8492.txt,0.26201122999191284
../data/text/2739.txt,0.26200437545776367
../data/text/1404.txt,0.2619973421096802
../data/text/4410.txt,0.2617443799972534
../data/text/5615.txt,0.26169395446777344
../data/text/2194.txt,0.26146194338798523
../data/text/8491.txt,0.2613706886768341
../data/text/3370.txt,0.2611856460571289
../data/text/3183.txt,0.2609153389930725
../data/text/1481.txt,0.2599753141403198
../data/text/9241.txt,0.25901034474372864
../data/text/8143.txt,0.2589925229549408
../data/text/8201.txt,0.25892531871795654
../data/text/3532.txt,0.2585298418998718
../data/text/1902.txt,0.25851505994796753
../data/text/5533.txt,0.2582956552505493
../data/text/4712.txt,0.25814712047576904
../data/text/1434.txt,0.2579622268676758
../data/text/3132.txt,0.2579255700111389
../data/text/9723.txt,0.25728553533554077
../data/text/7843.txt,0.2570785880088806
../data/text/625.txt,0.2570110261440277
../data/text/691.txt,0.25658172369003296
../data/text/433.txt,0.25657105445861816
../data/text/5136.txt,0.2565537691116333
../data/text/2656.txt,0.25620800256729126
../data/text/3312.txt,0.2560684084892273
../data/text/1522.txt,0.2559660077095032
../data/text/5880.txt,0.25578054785728455
../data/text/83.txt,0.25567761063575745
../data/text/8058.txt,0.2551983594894409
../data/text/6291.txt,0.2551109790802002
../data/text/7863.txt,0.25494223833084106
../data/text/1153.txt,0.25491660833358765
../data/text/1699.txt,0.2548300623893738
../data/text/7591.txt,0.25480568408966064
../data/text/1563.txt,0.25471556186676025
../data/text/3796.txt,0.2547008991241455
../data/text/1166.txt,0.2544119656085968
../data/text/1714.txt,0.25395894050598145
../data/text/6906.txt,0.2538292407989502
../data/text/3901.txt,0.2533262073993683
../data/text/1559.txt,0.25304272770881653
../data/text/6139.txt,0.2529345452785492
../data/text/1873.txt,0.25278565287590027
../data/text/1981.txt,0.25252917408943176
../data/text/170.txt,0.25248032808303833
../data/text/4518.txt,0.2524517774581909
../data/text/589.txt,0.2522696554660797
../data/text/5453.txt,0.25179004669189453
../data/text/6020.txt,0.25177139043807983
../data/text/5088.txt,0.2513110041618347
../data/text/8870.txt,0.2510547637939453
../data/text/6744.txt,0.25098592042922974
../data/text/9394.txt,0.250618577003479
../data/text/8234.txt,0.250566691160202
../data/text/7636.txt,0.25004392862319946
../data/text/6997.txt,0.24967224895954132
../data/text/5006.txt,0.24931973218917847
../data/text/2256.txt,0.24925419688224792
../data/text/7033.txt,0.24868860840797424
../data/text/6274.txt,0.24842478334903717
../data/text/1359.txt,0.24822424352169037
../data/text/1035.txt,0.24812689423561096
../data/text/2935.txt,0.24763861298561096
../data/text/8371.txt,0.24757027626037598
../data/text/1229.txt,0.24716490507125854
../data/text/9520.txt,0.2471589595079422
../data/text/9927.txt,0.24709659814834595
../data/text/2179.txt,0.24696210026741028
../data/text/8153.txt,0.24693086743354797
../data/text/9023.txt,0.24684664607048035
../data/text/4853.txt,0.2468285709619522
../data/text/276.txt,0.24659766256809235
../data/text/9042.txt,0.24634858965873718
../data/text/6670.txt,0.24625301361083984
../data/text/9197.txt,0.24621231853961945
../data/text/521.txt,0.24618743360042572
../data/text/15.txt,0.24602854251861572
../data/text/5377.txt,0.24587926268577576
../data/text/1690.txt,0.24580329656600952
../data/text/5143.txt,0.24577677249908447
../data/text/9485.txt,0.2457619309425354
../data/text/8098.txt,0.24567395448684692
../data/text/5598.txt,0.24554035067558289
../data/text/5400.txt,0.24547436833381653
../data/text/6951.txt,0.24491652846336365
../data/text/1834.txt,0.24487744271755219
../data/text/5496.txt,0.24471597373485565
../data/text/2024.txt,0.24443654716014862
../data/text/2970.txt,0.24407100677490234
../data/text/8335.txt,0.24393156170845032
../data/text/2568.txt,0.2429361641407013
../data/text/1803.txt,0.24290794134140015
../data/text/4546.txt,0.24289630353450775
../data/text/4094.txt,0.2427951991558075
../data/text/1667.txt,0.2421308159828186
../data/text/2297.txt,0.24210280179977417
../data/text/5134.txt,0.2419435679912567
../data/text/2281.txt,0.24188929796218872
../data/text/3996.txt,0.24170058965682983
../data/text/2646.txt,0.24157732725143433
../data/text/4428.txt,0.24136100709438324
../data/text/9760.txt,0.24125322699546814
../data/text/3213.txt,0.24104593694210052
../data/text/1353.txt,0.2409883439540863
../data/text/8278.txt,0.24096757173538208
../data/text/388.txt,0.24023312330245972
../data/text/1853.txt,0.24004457890987396
../data/text/6399.txt,0.23949891328811646
../data/text/5642.txt,0.2394341081380844
../data/text/8123.txt,0.2393713891506195
../data/text/1588.txt,0.23927929997444153
../data/text/1214.txt,0.23899587988853455
../data/text/4488.txt,0.23884554207324982
../data/text/1994.txt,0.23882918059825897
../data/text/2402.txt,0.23869135975837708
../data/text/2895.txt,0.23831982910633087
../data/text/4722.txt,0.23809044063091278
../data/text/8270.txt,0.2379550337791443
../data/text/8242.txt,0.23791658878326416
../data/text/4548.txt,0.237616166472435
../data/text/4547.txt,0.23755976557731628
../data/text/8697.txt,0.237540140748024
../data/text/5931.txt,0.23735281825065613
../data/text/118.txt,0.23709651827812195
../data/text/984.txt,0.2370903491973877
../data/text/808.txt,0.2370721846818924
../data/text/8652.txt,0.23700112104415894
../data/text/4586.txt,0.2368798851966858
../data/text/1211.txt,0.23651212453842163
../data/text/8216.txt,0.23643119633197784
../data/text/8066.txt,0.23625226318836212
../data/text/7836.txt,0.23624706268310547
../data/text/9762.txt,0.23613578081130981
../data/text/5684.txt,0.2361259162425995
../data/text/6923.txt,0.23586894571781158
../data/text/8460.txt,0.23574568331241608
../data/text/4070.txt,0.23559831082820892
../data/text/5913.txt,0.23552560806274414
../data/text/6559.txt,0.23541679978370667
../data/text/9606.txt,0.2353897988796234
../data/text/9693.txt,0.2353430539369583
../data/text/8357.txt,0.23506468534469604
../data/text/8137.txt,0.23472899198532104
../data/text/9672.txt,0.23466801643371582
../data/text/4071.txt,0.23452769219875336
../data/text/516.txt,0.23445388674736023
../data/text/5004.txt,0.23442372679710388
../data/text/6032.txt,0.23410609364509583
../data/text/8839.txt,0.2337796539068222
../data/text/1796.txt,0.233735129237175
../data/text/6528.txt,0.23349696397781372
../data/text/3423.txt,0.23322948813438416
../data/text/8868.txt,0.2329789102077484
../data/text/6788.txt,0.23278993368148804
../data/text/6214.txt,0.23262794315814972
../data/text/842.txt,0.23251968622207642
../data/text/6827.txt,0.23243561387062073
../data/text/8503.txt,0.2323474884033203
../data/text/1787.txt,0.23231562972068787
../data/text/6632.txt,0.23197945952415466
../data/text/1436.txt,0.23195123672485352
../data/text/3452.txt,0.23194697499275208
../data/text/4271.txt,0.23192158341407776
../data/text/1852.txt,0.23182980716228485
../data/text/3024.txt,0.23174992203712463
../data/text/3964.txt,0.2317437082529068
../data/text/7088.txt,0.23172591626644135
../data/text/3905.txt,0.23163601756095886
../data/text/4088.txt,0.23161344230175018
../data/text/8068.txt,0.23143699765205383
../data/text/3070.txt,0.23106642067432404
../data/text/4626.txt,0.2309146672487259
../data/text/579.txt,0.23084452748298645
../data/text/6478.txt,0.23064105212688446
../data/text/9091.txt,0.23043689131736755
../data/text/5404.txt,0.23042532801628113
../data/text/6930.txt,0.23040658235549927
../data/text/3194.txt,0.23018121719360352
../data/text/539.txt,0.23014771938323975
../data/text/4414.txt,0.23008379340171814
../data/text/1612.txt,0.22995620965957642
../data/text/8294.txt,0.22995126247406006
../data/text/3195.txt,0.22981205582618713
../data/text/3669.txt,0.22945885360240936
../data/text/8421.txt,0.22930505871772766
../data/text/2483.txt,0.22927996516227722
../data/text/4595.txt,0.22907879948616028
../data/text/318.txt,0.22903524339199066
../data/text/2966.txt,0.22898733615875244
../data/text/2358.txt,0.2289120852947235
../data/text/5123.txt,0.22888372838497162
../data/text/8753.txt,0.2286960333585739
../data/text/2540.txt,0.2286737859249115
../data/text/4694.txt,0.22832176089286804
../data/text/4473.txt,0.22830337285995483
../data/text/1060.txt,0.22826285660266876
../data/text/6543.txt,0.22807787358760834
../data/text/5859.txt,0.22784915566444397
../data/text/3623.txt,0.22780217230319977
../data/text/8079.txt,0.22773659229278564
../data/text/1610.txt,0.2274899184703827
../data/text/6522.txt,0.22746002674102783
../data/text/2906.txt,0.22709710896015167
../data/text/9683.txt,0.2268902063369751
../data/text/3158.txt,0.22687199711799622
../data/text/5916.txt,0.22683674097061157
../data/text/5445.txt,0.22672659158706665
../data/text/9990.txt,0.2266855537891388
../data/text/9276.txt,0.22667664289474487
../data/text/3271.txt,0.2264770120382309
../data/text/7385.txt,0.22636833786964417
../data/text/497.txt,0.22634607553482056
../data/text/573.txt,0.2262546420097351
../data/text/5675.txt,0.22616615891456604
../data/text/2647.txt,0.22612875699996948
../data/text/177.txt,0.22599300742149353
../data/text/7231.txt,0.2259223759174347
../data/text/4386.txt,0.2257436364889145
../data/text/1551.txt,0.22569051384925842
../data/text/1526.txt,0.22568191587924957
../data/text/136.txt,0.22557592391967773
../data/text/5558.txt,0.2253623604774475
../data/text/9016.txt,0.22533190250396729
../data/text/7947.txt,0.22525131702423096
../data/text/143.txt,0.22514766454696655
../data/text/5386.txt,0.22511334717273712
../data/text/942.txt,0.2251013070344925
../data/text/3652.txt,0.22508105635643005
../data/text/968.txt,0.22493064403533936
../data/text/352.txt,0.22451038658618927
../data/text/709.txt,0.2244410216808319
../data/text/3204.txt,0.22436662018299103
../data/text/8823.txt,0.22384925186634064
../data/text/2244.txt,0.22323131561279297
../data/text/4773.txt,0.22318357229232788
../data/text/4478.txt,0.22317320108413696
../data/text/5798.txt,0.2231602668762207
../data/text/3835.txt,0.22295984625816345
../data/text/8975.txt,0.22260944545269012
../data/text/8943.txt,0.22250017523765564
../data/text/4171.txt,0.22241556644439697
../data/text/2679.txt,0.22231468558311462
../data/text/438.txt,0.22221311926841736
../data/text/7469.txt,0.22219011187553406
../data/text/7611.txt,0.22195148468017578
../data/text/1805.txt,0.22194112837314606
../data/text/4445.txt,0.2216046005487442
../data/text/7820.txt,0.22147610783576965
../data/text/2499.txt,0.22133299708366394
../data/text/9951.txt,0.22092606127262115
../data/text/8037.txt,0.22083845734596252
../data/text/5752.txt,0.22079987823963165
../data/text/5655.txt,0.22050927579402924
../data/text/4464.txt,0.2204533815383911
../data/text/4692.txt,0.22038687765598297
../data/text/4421.txt,0.21998339891433716
../data/text/7675.txt,0.21986618638038635
../data/text/4532.txt,0.219858318567276
../data/text/5169.txt,0.2196960747241974
../data/text/4141.txt,0.21954689919948578
../data/text/5898.txt,0.21953828632831573
../data/text/7165.txt,0.21842136979103088
../data/text/444.txt,0.21840640902519226
../data/text/11.txt,0.21834993362426758
../data/text/1529.txt,0.21819493174552917
../data/text/7801.txt,0.21815788745880127
../data/text/1576.txt,0.21804022789001465
../data/text/5274.txt,0.2179032415151596
../data/text/1367.txt,0.2177441120147705
../data/text/4800.txt,0.2177366316318512
../data/text/2836.txt,0.21748559176921844
../data/text/2167.txt,0.21730351448059082
../data/text/1138.txt,0.21663691103458405
../data/text/6091.txt,0.21631312370300293
../data/text/5570.txt,0.21622657775878906
../data/text/7734.txt,0.21607448160648346
../data/text/9106.txt,0.21602915227413177
../data/text/3137.txt,0.21598243713378906
../data/text/8376.txt,0.2159295529127121
../data/text/2918.txt,0.21579208970069885
../data/text/9049.txt,0.21536263823509216
../data/text/6672.txt,0.21513374149799347
../data/text/2696.txt,0.21510004997253418
../data/text/1405.txt,0.21506237983703613
../data/text/6911.txt,0.21505464613437653
../data/text/8754.txt,0.21477791666984558
../data/text/4098.txt,0.2147367298603058
../data/text/4772.txt,0.2146824300289154
../data/text/6068.txt,0.21442744135856628
../data/text/1253.txt,0.21431519091129303
../data/text/5682.txt,0.2140476256608963
../data/text/5711.txt,0.2137732058763504
../data/text/9861.txt,0.21346022188663483
../data/text/293.txt,0.21343761682510376
../data/text/8109.txt,0.2134178876876831
../data/text/3503.txt,0.21332481503486633
../data/text/9730.txt,0.21328601241111755
../data/text/2391.txt,0.21290121972560883
../data/text/3907.txt,0.21278391778469086
../data/text/6568.txt,0.21247147023677826
../data/text/7967.txt,0.2124556601047516
../data/text/6767.txt,0.2124273031949997
../data/text/4322.txt,0.21181488037109375
../data/text/1472.txt,0.21160654723644257
../data/text/8882.txt,0.21155737340450287
../data/text/6405.txt,0.21151795983314514
../data/text/424.txt,0.21136246621608734
../data/text/4444.txt,0.21130239963531494
../data/text/3179.txt,0.21107250452041626
../data/text/5656.txt,0.210969477891922
../data/text/6249.txt,0.21083231270313263
../data/text/8750.txt,0.210581436753273
../data/text/2280.txt,0.21044746041297913
../data/text/1155.txt,0.2102924883365631
../data/text/3034.txt,0.21008709073066711
../data/text/2561.txt,0.20994073152542114
../data/text/2565.txt,0.20981009304523468
../data/text/4118.txt,0.20961377024650574
../data/text/9398.txt,0.2095867097377777
../data/text/9379.txt,0.2095833718776703
../data/text/635.txt,0.20952841639518738
../data/text/4272.txt,0.2092241644859314
../data/text/1116.txt,0.2088419646024704
../data/text/1573.txt,0.20864126086235046
../data/text/4832.txt,0.2086155116558075
../data/text/5197.txt,0.20847631990909576
../data/text/6983.txt,0.20839320123195648
../data/text/4658.txt,0.20809485018253326
../data/text/6095.txt,0.20807196199893951
../data/text/3233.txt,0.20803746581077576
../data/text/8610.txt,0.20799434185028076
../data/text/8905.txt,0.2077116072177887
../data/text/6738.txt,0.2074071764945984
../data/text/6663.txt,0.2071445882320404
../data/text/5385.txt,0.2069534957408905
../data/text/5200.txt,0.20694898068904877
../data/text/8226.txt,0.2069404125213623
../data/text/2395.txt,0.20657268166542053
../data/text/8834.txt,0.20655688643455505
../data/text/1939.txt,0.20634302496910095
../data/text/6854.txt,0.20623451471328735
../data/text/8219.txt,0.20603027939796448
../data/text/7392.txt,0.20597559213638306
../data/text/7526.txt,0.2058200240135193
../data/text/6839.txt,0.20567981898784637
../data/text/9987.txt,0.20567694306373596
../data/text/2371.txt,0.20525649189949036
../data/text/1887.txt,0.2051493227481842
../data/text/4204.txt,0.20509928464889526
../data/text/133.txt,0.20502005517482758
../data/text/5765.txt,0.2049342393875122
../data/text/1239.txt,0.20465534925460815
../data/text/6485.txt,0.2042481005191803
../data/text/9609.txt,0.20424549281597137
../data/text/8450.txt,0.20408469438552856
../data/text/3943.txt,0.20407745242118835
../data/text/8651.txt,0.20399102568626404
../data/text/5040.txt,0.2039654552936554
../data/text/382.txt,0.20389524102210999
../data/text/4881.txt,0.2038666307926178
../data/text/6504.txt,0.20378975570201874
../data/text/8811.txt,0.20367303490638733
../data/text/9078.txt,0.20361611247062683
../data/text/8692.txt,0.2035522758960724
../data/text/613.txt,0.20307503640651703
../data/text/3940.txt,0.20307162404060364
../data/text/8632.txt,0.20297230780124664
../data/text/8601.txt,0.202927365899086
../data/text/872.txt,0.2028883546590805
../data/text/54.txt,0.20288026332855225
../data/text/4946.txt,0.20268702507019043
../data/text/1941.txt,0.2026192545890808
../data/text/8302.txt,0.2025061547756195
../data/text/8995.txt,0.20247840881347656
../data/text/6241.txt,0.20241352915763855
../data/text/4851.txt,0.20222504436969757
../data/text/9410.txt,0.20220191776752472
../data/text/637.txt,0.20218807458877563
../data/text/327.txt,0.20212385058403015
../data/text/1316.txt,0.20206445455551147
../data/text/8624.txt,0.20189814269542694
../data/text/8050.txt,0.20187696814537048
../data/text/5366.txt,0.20174042880535126
../data/text/5250.txt,0.20168188214302063
../data/text/5562.txt,0.20160134136676788
../data/text/3419.txt,0.20149514079093933
../data/text/727.txt,0.201370507478714
../data/text/176.txt,0.2013692855834961
../data/text/3695.txt,0.20135821402072906
../data/text/151.txt,0.20122940838336945
../data/text/988.txt,0.2011416107416153
../data/text/675.txt,0.20110943913459778
../data/text/1366.txt,0.2009975016117096
../data/text/7551.txt,0.2009740173816681
../data/text/450.txt,0.20086048543453217
../data/text/8599.txt,0.20083995163440704
../data/text/2532.txt,0.20074018836021423
../data/text/6700.txt,0.2005588710308075
../data/text/9198.txt,0.2005516141653061
../data/text/2180.txt,0.20040440559387207
../data/text/9054.txt,0.20034556090831757
../data/text/1606.txt,0.20033963024616241
../data/text/5029.txt,0.20026153326034546
../data/text/9563.txt,0.20017117261886597
../data/text/5417.txt,0.20011600852012634
../data/text/6063.txt,0.19991067051887512
../data/text/1024.txt,0.1998448669910431
../data/text/5372.txt,0.19982707500457764
../data/text/6698.txt,0.1996251493692398
../data/text/1786.txt,0.19950607419013977
../data/text/9971.txt,0.1993013322353363
../data/text/6842.txt,0.1992170214653015
../data/text/8556.txt,0.19911904633045197
../data/text/396.txt,0.1991119533777237
../data/text/6927.txt,0.19905585050582886
../data/text/541.txt,0.19905397295951843
../data/text/9081.txt,0.19899454712867737
../data/text/9337.txt,0.19891440868377686
../data/text/6727.txt,0.19887912273406982
../data/text/2692.txt,0.19844584167003632
